1261.7,1484.1,945.57,1041.1,478.57,537.8,874.15,1016,435.72,456.03,808.53,852.14,730.45,759.83,544.48,693.32,889.79,1045.7,1323.9,1396.5,598.21,614.7,759.82,770.02,508.56,521.04,533.03,566.5,745.41,881.34,698.76,699.38,1040.1,1049.2,950.88,1004,643.03,787.49,536.74,686.51,606.96,699.44,1340.7,1458.6,1679,1817.6,942.36,1077.5,1767.1,1875,1559.7,1788,1129.4,1239.9,634.89,800.9,1337.2,1618.7,1678.5,1913.4,1402.9,1562.5,1179.5,1317.2,1351.7,1647.2,1404.3,1429.7,1601.4,1610.4,732.73,831.19,749.51,882.18,771.05,881.3,755.1,849.65,798,1026.7,901.65,1104.3,609.12,742.19,966.93,1335.5,588.26,722.22,629.51,964.93
1250,1472.1,936.32,1032,477.5,532.49,865.29,1007.5,434.84,453.89,799.66,853.67,723.37,757.3,541.6,687.29,879.85,1038.1,1309.3,1385.7,593.36,610.65,754.96,759.02,511.5,518.83,531,558.73,736.75,877.37,690.73,691.98,1029,1040.1,939.22,992.53,641.75,782.91,536.71,681.97,601.3,695.5,1330.5,1455.1,1673.1,1809.3,936.72,1075.4,1752.3,1868.9,1557.9,1784.7,1119.7,1246.6,629.61,796.53,1322,1601.6,1662.8,1898.1,1392.2,1556.7,1173.2,1312.8,1343.3,1631.8,1391.4,1420,1582,1592.5,726.56,828.13,744.84,877,764.37,872.87,751.73,845.26,794.06,1006.8,891.04,1093.6,605.18,733.73,963.26,1330.1,582,714,623.03,959.56
1250.6,1472.6,938.03,1032.5,481.96,535.32,868.35,1009.5,435.51,452,800.34,858.93,726.24,758.42,541.7,683.67,882.36,1036.4,1305.5,1387.7,593.21,606.7,754.97,762.9,513.39,519.75,527.78,566.32,739.14,874.57,695.88,696.27,1027,1039.6,940.31,989,638.95,777.9,531.03,679.54,595.41,691.5,1326.6,1448.5,1668.5,1808.2,932.1,1072.5,1752.8,1866.7,1558.9,1783.8,1116.6,1242.5,627.48,791.99,1321.6,1598.3,1665.1,1899.6,1392,1561.4,1175.4,1317.9,1345,1633.1,1392,1419.2,1574.7,1590.2,726,826.31,742.4,875.34,763.53,875.13,748.14,845.22,802.38,1024,894.84,1099.7,602,735.58,960.64,1325.8,580.22,714.74,624.1,955.93
1247.7,1466.9,935.93,1032.6,480.29,535.15,867.11,1008.1,437.91,455.91,800.25,853.91,727,754.75,547.22,687.51,874.74,1033.7,1301.8,1381.8,593.93,607.85,758.19,763.2,513.78,522.58,532.75,563.86,736.6,871.8,692.06,691.7,1026.1,1035,942.34,996.59,639.68,783.6,536.49,682.61,601.33,692,1322.4,1449.7,1662.4,1808.5,934.78,1076.2,1752.1,1856.6,1555.8,1781.1,1117,1235,633.08,800.68,1320.9,1597.8,1656.6,1899.4,1387.5,1563.9,1169.9,1318.8,1349.9,1639.2,1390.5,1421,1574.7,1587.5,724.51,824.04,742.74,873.37,764.47,869.43,748.45,844.85,799.62,1014.7,894.26,1102.1,603.92,737.03,969.06,1336.6,583.87,719.3,627.88,963.26
1249.8,1469.6,936.65,1033,476.21,538,868.68,1007.4,436.93,455.63,804.12,859.79,729.22,756.48,544.07,687.08,881,1034.7,1301.6,1387.7,596.64,605.2,754.57,764.29,511.89,524,530.22,560.36,740.39,871.32,691.84,695.32,1031.5,1039.3,942.41,993.88,639.25,781.57,534.97,680.31,603.52,695.33,1319.8,1445.6,1657.8,1803.2,931.68,1069.6,1745.5,1852.5,1551.5,1778.4,1119,1241.8,632.16,796.57,1325.3,1600.6,1658.9,1895.3,1390.7,1558.8,1178.8,1314.5,1349.6,1623.4,1392.1,1416,1577.3,1593.3,723.31,824.52,745.55,875.33,763.16,877.43,753.83,845.86,793.06,995.5,892.3,1092.1,600.59,733.88,966.58,1331.1,574.13,719.41,625.73,956.68
1248.7,1475.1,935.37,1034.2,478.79,535.83,868.25,1008.9,434.88,453.6,802.78,860.4,726.51,759.58,543.1,687.39,879.59,1039.8,1308.1,1384.4,590.57,611.35,755.88,761.56,511.5,521.71,530.5,565.18,737.81,877.98,693.65,693.25,1027.8,1039.2,937.31,993,640.41,782.94,532.02,678.82,601.52,691.72,1319.3,1448.8,1661.8,1806.2,927.81,1070,1748.3,1860.1,1553.9,1783.3,1117.8,1254.1,624.65,792.79,1326.5,1602.6,1653.6,1895.8,1387.9,1553.2,1174.2,1312.5,1347,1623.9,1388.1,1417.6,1579.2,1590.7,724.92,824.93,743.01,877.12,760.47,877.04,747.34,845.45,799.81,1009.3,891.4,1094.1,603.14,736.98,965.01,1330.2,577.74,722.15,622.21,959.39
1250.8,1474.5,935.89,1032.3,482.11,537.76,867.8,1008.7,436.72,457.43,800.78,858.79,727.92,753.72,543.9,686.58,880.9,1037.2,1304.4,1387.5,597,608.65,755.73,767.42,513.67,522.29,531.47,558.18,739.41,872.75,688.82,694.43,1027.1,1039.1,941.56,995.47,640.51,785.14,537.23,681.61,603.81,694.06,1317.8,1441.2,1654.1,1797.5,929.12,1068.5,1744,1849.5,1551.8,1777.9,1120.3,1252.3,630.69,796.24,1328.8,1603.4,1658.1,1895.3,1389.8,1554.3,1173.3,1311.7,1349.9,1621.6,1391.6,1417,1582,1595.3,722.08,822.22,744.38,874.51,762.84,873.09,748.58,841.79,791,989,890.07,1092,603.16,735.46,966.89,1331.6,579.09,720,627.64,959.74
1252.7,1476.6,935.13,1038.2,480.86,535.9,866.85,1009.3,435.7,453.51,799.34,859.57,726.87,755.99,541.32,685.79,883.36,1041.7,1311.6,1388.3,600.21,614.45,755.52,758.15,510.39,523.08,534.34,564,741.81,876.46,692.67,692.67,1028.9,1040.4,945.97,995.12,641.96,787.29,535.08,681.96,604.74,697.17,1317.3,1444.3,1656.8,1801.3,928.75,1069.5,1748.3,1853.5,1554,1777.2,1118.2,1251.3,628.6,797.66,1330.2,1606.5,1656.9,1897.8,1389.5,1554.8,1180.3,1316.2,1351.4,1627.6,1388.4,1417,1586.9,1596.4,727.54,827.61,746.33,879.94,765.89,876.13,753.7,845.94,810.25,1034.3,896.57,1100.3,604.65,738.64,964.79,1328.8,575.61,719,625.05,961.39
1255.1,1476.9,935.54,1032.5,477.5,534.78,868.76,1006.1,433.28,452.69,801.88,853.47,726.35,756.45,542.58,683.14,883.31,1038.6,1305.2,1391.3,596.29,608.7,753.07,762.93,513.83,519.04,530.34,563.14,736.25,874.22,688.45,693.2,1029.9,1041.6,939.03,992.12,639.28,782.26,532.31,680.01,602.74,695.44,1321.1,1447.5,1661.2,1802.3,928.61,1068.7,1748,1855.1,1555.9,1779.3,1120.5,1250.4,629.24,791.32,1334.3,1609.9,1663.4,1900.2,1391.9,1555.3,1178.4,1315.2,1347.5,1626.1,1392.5,1418.7,1590.5,1599.2,727.2,828.09,744.3,877.48,763.32,874.48,748.03,840.74,795.62,1012.8,891.8,1098.2,603.78,738.73,963.95,1332,581.13,723.85,625.46,957.07
1250.2,1474.8,936.7,1034.9,481.36,538.1,864.22,1004.8,434.79,459.11,796.91,852.97,727.83,750.17,546.34,685.56,885.95,1042.9,1312.7,1382.4,592,606.5,756.46,762.58,513.89,528.29,532.09,563.09,740.36,869.95,688.92,691.2,1028.7,1038.8,945.84,996.82,640.39,784.17,535.03,682.41,600.48,689.17,1324.5,1449.3,1662.2,1802.6,935.27,1074.7,1759,1844.8,1556.2,1772.5,1118.1,1242,635.14,798.97,1332.3,1613.2,1662.9,1905.9,1393.9,1563.1,1177.1,1320.9,1354.3,1633.1,1396,1422.8,1589,1600.8,724.53,821.54,743.73,876.71,763.84,880.04,751.5,843.58,798.88,1016.8,896.19,1098.6,603.47,735.9,967.2,1329.2,583.78,721.85,629.95,959.76
